location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Obihiro,42.92222222,143.2119444,38.4,1968,5/5/68,126
Japan/Obihiro,42.92222222,143.2119444,38.4,1969,5/10/69,130
Japan/Obihiro,42.92222222,143.2119444,38.4,1970,5/13/70,133
Japan/Obihiro,42.92222222,143.2119444,38.4,1971,5/16/71,136
Japan/Obihiro,42.92222222,143.2119444,38.4,1972,5/6/72,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1973,5/9/73,129
Japan/Obihiro,42.92222222,143.2119444,38.4,1974,5/12/74,132
Japan/Obihiro,42.92222222,143.2119444,38.4,1975,5/14/75,134
Japan/Obihiro,42.92222222,143.2119444,38.4,1976,5/11/76,132
Japan/Obihiro,42.92222222,143.2119444,38.4,1977,5/13/77,133
Japan/Obihiro,42.92222222,143.2119444,38.4,1978,5/13/78,133
Japan/Obihiro,42.92222222,143.2119444,38.4,1979,5/17/79,137
Japan/Obihiro,42.92222222,143.2119444,38.4,1980,5/16/80,137
Japan/Obihiro,42.92222222,143.2119444,38.4,1981,5/7/81,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1982,5/9/82,129
Japan/Obihiro,42.92222222,143.2119444,38.4,1983,5/3/83,123
Japan/Obihiro,42.92222222,143.2119444,38.4,1984,5/21/84,142
Japan/Obihiro,42.92222222,143.2119444,38.4,1985,5/6/85,126
Japan/Obihiro,42.92222222,143.2119444,38.4,1986,5/8/86,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1987,5/8/87,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1988,5/7/88,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1989,5/7/89,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1990,5/4/90,124
Japan/Obihiro,42.92222222,143.2119444,38.4,1991,5/6/91,126
Japan/Obihiro,42.92222222,143.2119444,38.4,1992,5/9/92,130
Japan/Obihiro,42.92222222,143.2119444,38.4,1993,5/11/93,131
Japan/Obihiro,42.92222222,143.2119444,38.4,1994,5/8/94,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1995,5/7/95,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1996,5/13/96,134
Japan/Obihiro,42.92222222,143.2119444,38.4,1997,5/3/97,123
Japan/Obihiro,42.92222222,143.2119444,38.4,1998,4/26/98,116
Japan/Obihiro,42.92222222,143.2119444,38.4,1999,5/7/99,127
Japan/Obihiro,42.92222222,143.2119444,38.4,2000,5/12/00,133
Japan/Obihiro,42.92222222,143.2119444,38.4,2001,5/1/01,121
Japan/Obihiro,42.92222222,143.2119444,38.4,2002,4/27/02,117
Japan/Obihiro,42.92222222,143.2119444,38.4,2003,5/3/03,123
Japan/Obihiro,42.92222222,143.2119444,38.4,2004,5/8/04,129
Japan/Obihiro,42.92222222,143.2119444,38.4,2005,5/10/05,130
Japan/Obihiro,42.92222222,143.2119444,38.4,2006,5/12/06,132
Japan/Obihiro,42.92222222,143.2119444,38.4,2007,5/8/07,128
Japan/Obihiro,42.92222222,143.2119444,38.4,2008,4/30/08,121
Japan/Obihiro,42.92222222,143.2119444,38.4,2009,5/4/09,124
Japan/Obihiro,42.92222222,143.2119444,38.4,2010,5/11/10,131
Japan/Obihiro,42.92222222,143.2119444,38.4,2011,5/9/11,129
Japan/Obihiro,42.92222222,143.2119444,38.4,2012,5/7/12,128
Japan/Obihiro,42.92222222,143.2119444,38.4,2013,5/16/13,136
Japan/Obihiro,42.92222222,143.2119444,38.4,2014,4/29/14,119
Japan/Obihiro,42.92222222,143.2119444,38.4,2015,4/28/15,118
Japan/Obihiro,42.92222222,143.2119444,38.4,2016,5/3/16,124
Japan/Obihiro,42.92222222,143.2119444,38.4,2017,5/2/17,122
Japan/Obihiro,42.92222222,143.2119444,38.4,2018,4/28/18,118
Japan/Obihiro,42.92222222,143.2119444,38.4,2019,4/30/19,120
Japan/Obihiro,42.92222222,143.2119444,38.4,2020,5/3/20,124
Japan/Obihiro,42.92222222,143.2119444,38.4,2021,4/27/21,117
Japan/Kushiro,42.98583333,144.3777778,4.5,1954,5/28/54,148
Japan/Kushiro,42.95305556,144.4375,14.05,1954,5/28/54,148
Japan/Kushiro,42.98583333,144.3777778,4.5,1955,5/26/55,146
Japan/Kushiro,42.95305556,144.4375,14.05,1955,5/26/55,146
Japan/Kushiro,42.98583333,144.3777778,4.5,1957,5/19/57,139
Japan/Kushiro,42.95305556,144.4375,14.05,1957,5/19/57,139
Japan/Kushiro,42.98583333,144.3777778,4.5,1958,5/29/58,149
Japan/Kushiro,42.95305556,144.4375,14.05,1958,5/29/58,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1959,5/20/59,140
Japan/Kushiro,42.95305556,144.4375,14.05,1959,5/20/59,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1960,5/28/60,149
Japan/Kushiro,42.95305556,144.4375,14.05,1960,5/28/60,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1961,5/27/61,147
Japan/Kushiro,42.95305556,144.4375,14.05,1961,5/27/61,147
Japan/Kushiro,42.98583333,144.3777778,4.5,1962,5/10/62,130
Japan/Kushiro,42.95305556,144.4375,14.05,1962,5/10/62,130
Japan/Kushiro,42.98583333,144.3777778,4.5,1963,5/20/63,140
Japan/Kushiro,42.95305556,144.4375,14.05,1963,5/20/63,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1964,5/24/64,145
Japan/Kushiro,42.95305556,144.4375,14.05,1964,5/24/64,145
Japan/Kushiro,42.98583333,144.3777778,4.5,1965,5/25/65,145
Japan/Kushiro,42.95305556,144.4375,14.05,1965,5/25/65,145
Japan/Kushiro,42.98583333,144.3777778,4.5,1966,5/20/66,140
Japan/Kushiro,42.95305556,144.4375,14.05,1966,5/20/66,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1967,5/14/67,134
Japan/Kushiro,42.95305556,144.4375,14.05,1967,5/14/67,134
Japan/Kushiro,42.98583333,144.3777778,4.5,1968,5/23/68,144
Japan/Kushiro,42.95305556,144.4375,14.05,1968,5/23/68,144
Japan/Kushiro,42.98583333,144.3777778,4.5,1969,5/20/69,140
Japan/Kushiro,42.95305556,144.4375,14.05,1969,5/20/69,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1970,5/21/70,141
Japan/Kushiro,42.95305556,144.4375,14.05,1970,5/21/70,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1971,5/24/71,144
Japan/Kushiro,42.95305556,144.4375,14.05,1971,5/24/71,144
Japan/Kushiro,42.98583333,144.3777778,4.5,1972,5/10/72,131
Japan/Kushiro,42.95305556,144.4375,14.05,1972,5/10/72,131
Japan/Kushiro,42.98583333,144.3777778,4.5,1973,5/16/73,136
Japan/Kushiro,42.95305556,144.4375,14.05,1973,5/16/73,136
Japan/Kushiro,42.98583333,144.3777778,4.5,1974,5/20/74,140
Japan/Kushiro,42.95305556,144.4375,14.05,1974,5/20/74,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1975,5/24/75,144
Japan/Kushiro,42.95305556,144.4375,14.05,1975,5/24/75,144
Japan/Kushiro,42.98583333,144.3777778,4.5,1976,5/20/76,141
Japan/Kushiro,42.95305556,144.4375,14.05,1976,5/20/76,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1977,5/31/77,151
Japan/Kushiro,42.95305556,144.4375,14.05,1977,5/31/77,151
Japan/Kushiro,42.98583333,144.3777778,4.5,1978,5/29/78,149
Japan/Kushiro,42.95305556,144.4375,14.05,1978,5/29/78,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1979,6/1/79,152
Japan/Kushiro,42.95305556,144.4375,14.05,1979,6/1/79,152
Japan/Kushiro,42.98583333,144.3777778,4.5,1980,5/28/80,149
Japan/Kushiro,42.95305556,144.4375,14.05,1980,5/28/80,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1981,5/27/81,147
Japan/Kushiro,42.95305556,144.4375,14.05,1981,5/27/81,147
Japan/Kushiro,42.98583333,144.3777778,4.5,1982,5/21/82,141
Japan/Kushiro,42.95305556,144.4375,14.05,1982,5/21/82,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1983,5/16/83,136
Japan/Kushiro,42.95305556,144.4375,14.05,1983,5/16/83,136
Japan/Kushiro,42.98583333,144.3777778,4.5,1984,6/4/84,156
Japan/Kushiro,42.95305556,144.4375,14.05,1984,6/4/84,156
Japan/Kushiro,42.98583333,144.3777778,4.5,1985,5/20/85,140
Japan/Kushiro,42.95305556,144.4375,14.05,1985,5/20/85,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1986,5/19/86,139
Japan/Kushiro,42.95305556,144.4375,14.05,1986,5/19/86,139
Japan/Kushiro,42.98583333,144.3777778,4.5,1987,5/20/87,140
Japan/Kushiro,42.95305556,144.4375,14.05,1987,5/20/87,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1988,5/21/88,142
Japan/Kushiro,42.95305556,144.4375,14.05,1988,5/21/88,142
Japan/Kushiro,42.98583333,144.3777778,4.5,1989,5/20/89,140
Japan/Kushiro,42.95305556,144.4375,14.05,1989,5/20/89,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1990,5/12/90,132
Japan/Kushiro,42.95305556,144.4375,14.05,1990,5/12/90,132
Japan/Kushiro,42.98583333,144.3777778,4.5,1991,5/13/91,133
Japan/Kushiro,42.95305556,144.4375,14.05,1991,5/13/91,133
Japan/Kushiro,42.98583333,144.3777778,4.5,1992,5/20/92,141
Japan/Kushiro,42.95305556,144.4375,14.05,1992,5/20/92,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1993,5/20/93,140
Japan/Kushiro,42.95305556,144.4375,14.05,1993,5/20/93,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1994,5/17/94,137
Japan/Kushiro,42.95305556,144.4375,14.05,1994,5/17/94,137
Japan/Kushiro,42.98583333,144.3777778,4.5,1995,5/18/95,138
Japan/Kushiro,42.95305556,144.4375,14.05,1995,5/18/95,138
Japan/Kushiro,42.98583333,144.3777778,4.5,1996,5/31/96,152
Japan/Kushiro,42.95305556,144.4375,14.05,1996,5/31/96,152
Japan/Kushiro,42.98583333,144.3777778,4.5,1997,5/22/97,142
Japan/Kushiro,42.95305556,144.4375,14.05,1997,5/22/97,142
Japan/Kushiro,42.98583333,144.3777778,4.5,1998,5/18/98,138
Japan/Kushiro,42.95305556,144.4375,14.05,1998,5/18/98,138
Japan/Kushiro,42.98583333,144.3777778,4.5,1999,5/21/99,141
Japan/Kushiro,42.95305556,144.4375,14.05,1999,5/21/99,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2000,5/21/00,142
Japan/Kushiro,42.95305556,144.4375,14.05,2000,5/21/00,142
Japan/Kushiro,42.98583333,144.3777778,4.5,2001,5/21/01,141
Japan/Kushiro,42.95305556,144.4375,14.05,2001,5/21/01,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2002,5/13/02,133
Japan/Kushiro,42.95305556,144.4375,14.05,2002,5/13/02,133
Japan/Kushiro,42.98583333,144.3777778,4.5,2003,5/26/03,146
Japan/Kushiro,42.95305556,144.4375,14.05,2003,5/26/03,146
Japan/Kushiro,42.98583333,144.3777778,4.5,2004,5/19/04,140
Japan/Kushiro,42.95305556,144.4375,14.05,2004,5/19/04,140
Japan/Kushiro,42.98583333,144.3777778,4.5,2005,5/26/05,146
Japan/Kushiro,42.95305556,144.4375,14.05,2005,5/26/05,146
Japan/Kushiro,42.98583333,144.3777778,4.5,2006,5/21/06,141
Japan/Kushiro,42.95305556,144.4375,14.05,2006,5/21/06,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2007,5/20/07,140
Japan/Kushiro,42.95305556,144.4375,14.05,2007,5/20/07,140
Japan/Kushiro,42.98583333,144.3777778,4.5,2008,5/19/08,140
Japan/Kushiro,42.95305556,144.4375,14.05,2008,5/19/08,140
Japan/Kushiro,42.98583333,144.3777778,4.5,2009,5/14/09,134
Japan/Kushiro,42.95305556,144.4375,14.05,2009,5/14/09,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2010,5/22/10,142
Japan/Kushiro,42.95305556,144.4375,14.05,2010,5/22/10,142
Japan/Kushiro,42.98583333,144.3777778,4.5,2011,5/21/11,141
Japan/Kushiro,42.95305556,144.4375,14.05,2011,5/21/11,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2012,5/20/12,141
Japan/Kushiro,42.95305556,144.4375,14.05,2012,5/20/12,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2013,5/25/13,145
Japan/Kushiro,42.95305556,144.4375,14.05,2013,5/25/13,145
Japan/Kushiro,42.98583333,144.3777778,4.5,2014,5/14/14,134
Japan/Kushiro,42.95305556,144.4375,14.05,2014,5/14/14,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2015,5/8/15,128
Japan/Kushiro,42.95305556,144.4375,14.05,2015,5/8/15,128
Japan/Kushiro,42.98583333,144.3777778,4.5,2016,5/13/16,134
Japan/Kushiro,42.95305556,144.4375,14.05,2016,5/13/16,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2017,5/18/17,138
Japan/Kushiro,42.95305556,144.4375,14.05,2017,5/18/17,138
Japan/Kushiro,42.98583333,144.3777778,4.5,2018,5/14/18,134
Japan/Kushiro,42.95305556,144.4375,14.05,2018,5/14/18,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2019,5/13/19,133
Japan/Kushiro,42.95305556,144.4375,14.05,2019,5/13/19,133
Japan/Kushiro,42.98583333,144.3777778,4.5,2020,5/13/20,134
Japan/Kushiro,42.95305556,144.4375,14.05,2020,5/13/20,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2021,5/11/21,131
Japan/Kushiro,42.95305556,144.4375,14.05,2021,5/11/21,131
Japan/Nemuro,43.33055556,145.5855556,25.2,1960,6/8/60,160
Japan/Nemuro,43.33055556,145.5855556,25.2,1961,5/26/61,146
Japan/Nemuro,43.33055556,145.5855556,25.2,1962,5/20/62,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1963,5/22/63,142
Japan/Nemuro,43.33055556,145.5855556,25.2,1964,5/28/64,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1965,5/28/65,148
Japan/Nemuro,43.33055556,145.5855556,25.2,1966,5/27/66,147
Japan/Nemuro,43.33055556,145.5855556,25.2,1967,5/22/67,142
Japan/Nemuro,43.33055556,145.5855556,25.2,1968,5/28/68,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1969,5/20/69,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1970,5/24/70,144
Japan/Nemuro,43.33055556,145.5855556,25.2,1971,5/29/71,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1972,5/18/72,139
Japan/Nemuro,43.33055556,145.5855556,25.2,1973,5/17/73,137
Japan/Nemuro,43.33055556,145.5855556,25.2,1974,5/21/74,141
Japan/Nemuro,43.33055556,145.5855556,25.2,1975,5/31/75,151
Japan/Nemuro,43.33055556,145.5855556,25.2,1976,5/22/76,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1977,5/31/77,151
Japan/Nemuro,43.33055556,145.5855556,25.2,1978,5/28/78,148
Japan/Nemuro,43.33055556,145.5855556,25.2,1979,6/2/79,153
Japan/Nemuro,43.33055556,145.5855556,25.2,1980,5/30/80,151
Japan/Nemuro,43.33055556,145.5855556,25.2,1981,6/1/81,152
Japan/Nemuro,43.33055556,145.5855556,25.2,1982,5/26/82,146
Japan/Nemuro,43.33055556,145.5855556,25.2,1983,5/20/83,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1984,6/4/84,156
Japan/Nemuro,43.33055556,145.5855556,25.2,1985,5/23/85,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1986,5/25/86,145
Japan/Nemuro,43.33055556,145.5855556,25.2,1987,5/20/87,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1988,5/28/88,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1989,5/26/89,146
Japan/Nemuro,43.33055556,145.5855556,25.2,1990,5/17/90,137
Japan/Nemuro,43.33055556,145.5855556,25.2,1991,5/18/91,138
Japan/Nemuro,43.33055556,145.5855556,25.2,1992,6/2/92,154
Japan/Nemuro,43.33055556,145.5855556,25.2,1994,5/23/94,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1995,5/22/95,142
Japan/Nemuro,43.33055556,145.5855556,25.2,1996,5/31/96,152
Japan/Nemuro,43.33055556,145.5855556,25.2,1997,5/23/97,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1998,5/17/98,137
Japan/Nemuro,43.33055556,145.5855556,25.2,1999,5/22/99,142
Japan/Nemuro,43.33055556,145.5855556,25.2,2000,5/26/00,147
Japan/Nemuro,43.33055556,145.5855556,25.2,2001,5/24/01,144
Japan/Nemuro,43.33055556,145.5855556,25.2,2002,5/13/02,133
Japan/Nemuro,43.33055556,145.5855556,25.2,2003,5/28/03,148
Japan/Nemuro,43.33055556,145.5855556,25.2,2004,5/19/04,140
Japan/Nemuro,43.33055556,145.5855556,25.2,2005,5/29/05,149
Japan/Nemuro,43.33055556,145.5855556,25.2,2006,5/22/06,142
Japan/Nemuro,43.33055556,145.5855556,25.2,2007,5/23/07,143
Japan/Nemuro,43.33055556,145.5855556,25.2,2008,5/22/08,143
Japan/Nemuro,43.33055556,145.5855556,25.2,2009,5/16/09,136
Japan/Nemuro,43.33055556,145.5855556,25.2,2010,5/24/10,144
Japan/Muroran,42.31166667,140.9752778,39.89,1953,5/17/53,137
Japan/Muroran,42.32361111,140.97,3,1953,5/17/53,137
Japan/Muroran,42.31166667,140.9752778,39.89,1954,5/13/54,133
Japan/Muroran,42.32361111,140.97,3,1954,5/13/54,133
Japan/Muroran,42.31166667,140.9752778,39.89,1955,5/23/55,143
Japan/Muroran,42.32361111,140.97,3,1955,5/23/55,143
Japan/Muroran,42.31166667,140.9752778,39.89,1956,5/13/56,134
Japan/Muroran,42.32361111,140.97,3,1956,5/13/56,134
Japan/Muroran,42.31166667,140.9752778,39.89,1957,5/14/57,134
Japan/Muroran,42.32361111,140.97,3,1957,5/14/57,134
Japan/Muroran,42.31166667,140.9752778,39.89,1958,5/17/58,137
Japan/Muroran,42.32361111,140.97,3,1958,5/17/58,137
Japan/Muroran,42.31166667,140.9752778,39.89,1959,4/30/59,120
Japan/Muroran,42.32361111,140.97,3,1959,4/30/59,120
Japan/Muroran,42.31166667,140.9752778,39.89,1960,5/14/60,135
Japan/Muroran,42.32361111,140.97,3,1960,5/14/60,135
Japan/Muroran,42.31166667,140.9752778,39.89,1961,5/11/61,131
Japan/Muroran,42.32361111,140.97,3,1961,5/11/61,131
Japan/Muroran,42.31166667,140.9752778,39.89,1962,5/12/62,132
Japan/Muroran,42.32361111,140.97,3,1962,5/12/62,132
Japan/Muroran,42.31166667,140.9752778,39.89,1963,5/10/63,130
Japan/Muroran,42.32361111,140.97,3,1963,5/10/63,130
Japan/Muroran,42.31166667,140.9752778,39.89,1964,5/12/64,133
Japan/Muroran,42.32361111,140.97,3,1964,5/12/64,133
Japan/Muroran,42.31166667,140.9752778,39.89,1965,5/20/65,140
Japan/Muroran,42.32361111,140.97,3,1965,5/20/65,140
Japan/Muroran,42.31166667,140.9752778,39.89,1966,5/20/66,140
Japan/Muroran,42.32361111,140.97,3,1966,5/20/66,140
Japan/Muroran,42.31166667,140.9752778,39.89,1967,5/8/67,128
Japan/Muroran,42.32361111,140.97,3,1967,5/8/67,128
Japan/Muroran,42.31166667,140.9752778,39.89,1968,5/10/68,131
Japan/Muroran,42.32361111,140.97,3,1968,5/10/68,131
Japan/Muroran,42.31166667,140.9752778,39.89,1969,5/12/69,132
Japan/Muroran,42.32361111,140.97,3,1969,5/12/69,132
Japan/Muroran,42.31166667,140.9752778,39.89,1970,5/16/70,136
Japan/Muroran,42.32361111,140.97,3,1970,5/16/70,136
Japan/Muroran,42.31166667,140.9752778,39.89,1971,5/15/71,135
Japan/Muroran,42.32361111,140.97,3,1971,5/15/71,135
Japan/Muroran,42.31166667,140.9752778,39.89,1972,5/8/72,129
Japan/Muroran,42.32361111,140.97,3,1972,5/8/72,129
Japan/Muroran,42.31166667,140.9752778,39.89,1973,5/14/73,134
Japan/Muroran,42.32361111,140.97,3,1973,5/14/73,134
Japan/Muroran,42.31166667,140.9752778,39.89,1974,5/15/74,135
Japan/Muroran,42.32361111,140.97,3,1974,5/15/74,135
Japan/Muroran,42.31166667,140.9752778,39.89,1975,5/11/75,131
Japan/Muroran,42.32361111,140.97,3,1975,5/11/75,131
Japan/Muroran,42.31166667,140.9752778,39.89,1976,5/15/76,136
Japan/Muroran,42.32361111,140.97,3,1976,5/15/76,136
Japan/Muroran,42.31166667,140.9752778,39.89,1977,5/14/77,134
Japan/Muroran,42.32361111,140.97,3,1977,5/14/77,134
Japan/Muroran,42.31166667,140.9752778,39.89,1978,5/16/78,136
Japan/Muroran,42.32361111,140.97,3,1978,5/16/78,136
Japan/Muroran,42.31166667,140.9752778,39.89,1979,5/19/79,139
Japan/Muroran,42.32361111,140.97,3,1979,5/19/79,139
Japan/Muroran,42.31166667,140.9752778,39.89,1980,5/18/80,139
Japan/Muroran,42.32361111,140.97,3,1980,5/18/80,139
Japan/Muroran,42.31166667,140.9752778,39.89,1981,5/10/81,130
Japan/Muroran,42.32361111,140.97,3,1981,5/10/81,130
Japan/Muroran,42.31166667,140.9752778,39.89,1982,5/14/82,134
Japan/Muroran,42.32361111,140.97,3,1982,5/14/82,134
Japan/Muroran,42.31166667,140.9752778,39.89,1983,5/4/83,124
Japan/Muroran,42.32361111,140.97,3,1983,5/4/83,124
Japan/Muroran,42.31166667,140.9752778,39.89,1984,5/30/84,151
Japan/Muroran,42.32361111,140.97,3,1984,5/30/84,151
Japan/Muroran,42.31166667,140.9752778,39.89,1985,5/18/85,138
Japan/Muroran,42.32361111,140.97,3,1985,5/18/85,138
Japan/Muroran,42.31166667,140.9752778,39.89,1986,5/12/86,132
Japan/Muroran,42.32361111,140.97,3,1986,5/12/86,132
Japan/Muroran,42.31166667,140.9752778,39.89,1987,5/13/87,133
Japan/Muroran,42.32361111,140.97,3,1987,5/13/87,133
Japan/Muroran,42.31166667,140.9752778,39.89,1988,5/12/88,133
Japan/Muroran,42.32361111,140.97,3,1988,5/12/88,133
Japan/Muroran,42.31166667,140.9752778,39.89,1989,5/7/89,127
Japan/Muroran,42.32361111,140.97,3,1989,5/7/89,127
Japan/Muroran,42.31166667,140.9752778,39.89,1990,5/2/90,122
Japan/Muroran,42.32361111,140.97,3,1990,5/2/90,122
Japan/Muroran,42.31166667,140.9752778,39.89,1991,5/7/91,127
Japan/Muroran,42.32361111,140.97,3,1991,5/7/91,127
Japan/Muroran,42.31166667,140.9752778,39.89,1992,5/12/92,133
Japan/Muroran,42.32361111,140.97,3,1992,5/12/92,133
Japan/Muroran,42.31166667,140.9752778,39.89,1993,5/9/93,129
Japan/Muroran,42.32361111,140.97,3,1993,5/9/93,129
Japan/Muroran,42.31166667,140.9752778,39.89,1994,5/9/94,129
Japan/Muroran,42.32361111,140.97,3,1994,5/9/94,129
Japan/Muroran,42.31166667,140.9752778,39.89,1995,5/9/95,129
Japan/Muroran,42.32361111,140.97,3,1995,5/9/95,129
Japan/Muroran,42.31166667,140.9752778,39.89,1996,5/20/96,141
Japan/Muroran,42.32361111,140.97,3,1996,5/20/96,141
Japan/Muroran,42.31166667,140.9752778,39.89,1997,5/6/97,126
Japan/Muroran,42.32361111,140.97,3,1997,5/6/97,126
Japan/Muroran,42.31166667,140.9752778,39.89,1998,5/3/98,123
Japan/Muroran,42.32361111,140.97,3,1998,5/3/98,123
Japan/Muroran,42.31166667,140.9752778,39.89,1999,5/13/99,133
Japan/Muroran,42.32361111,140.97,3,1999,5/13/99,133
Japan/Muroran,42.31166667,140.9752778,39.89,2000,5/17/00,138
Japan/Muroran,42.32361111,140.97,3,2000,5/17/00,138
Japan/Muroran,42.31166667,140.9752778,39.89,2001,5/14/01,134
Japan/Muroran,42.32361111,140.97,3,2001,5/14/01,134
Japan/Muroran,42.31166667,140.9752778,39.89,2002,4/28/02,118
Japan/Muroran,42.32361111,140.97,3,2002,4/28/02,118
Japan/Muroran,42.31166667,140.9752778,39.89,2003,5/6/03,126
Japan/Muroran,42.32361111,140.97,3,2003,5/6/03,126
Japan/Muroran,42.31166667,140.9752778,39.89,2004,5/8/04,129
Japan/Muroran,42.32361111,140.97,3,2004,5/8/04,129
Japan/Muroran,42.31166667,140.9752778,39.89,2005,5/20/05,140
Japan/Muroran,42.32361111,140.97,3,2005,5/20/05,140
Japan/Muroran,42.31166667,140.9752778,39.89,2006,5/16/06,136
Japan/Muroran,42.32361111,140.97,3,2006,5/16/06,136
Japan/Muroran,42.31166667,140.9752778,39.89,2007,5/12/07,132
Japan/Muroran,42.32361111,140.97,3,2007,5/12/07,132
Japan/Muroran,42.31166667,140.9752778,39.89,2008,5/2/08,123
Japan/Muroran,42.32361111,140.97,3,2008,5/2/08,123
Japan/Muroran,42.31166667,140.9752778,39.89,2009,5/7/09,127
Japan/Muroran,42.32361111,140.97,3,2009,5/7/09,127
Japan/Muroran,42.31166667,140.9752778,39.89,2010,5/18/10,138
Japan/Muroran,42.32361111,140.97,3,2010,5/18/10,138
Japan/Muroran,42.31166667,140.9752778,39.89,2011,5/13/11,133
Japan/Muroran,42.32361111,140.97,3,2011,5/13/11,133
Japan/Muroran,42.31166667,140.9752778,39.89,2012,5/14/12,135
Japan/Muroran,42.32361111,140.97,3,2012,5/14/12,135
Japan/Muroran,42.31166667,140.9752778,39.89,2013,5/21/13,141
Japan/Muroran,42.32361111,140.97,3,2013,5/21/13,141
Japan/Muroran,42.31166667,140.9752778,39.89,2014,5/5/14,125
Japan/Muroran,42.32361111,140.97,3,2014,5/5/14,125
Japan/Muroran,42.31166667,140.9752778,39.89,2015,5/1/15,121
Japan/Muroran,42.32361111,140.97,3,2015,5/1/15,121
Japan/Muroran,42.31166667,140.9752778,39.89,2016,5/2/16,123
Japan/Muroran,42.32361111,140.97,3,2016,5/2/16,123
Japan/Muroran,42.31166667,140.9752778,39.89,2017,5/4/17,124
Japan/Muroran,42.32361111,140.97,3,2017,5/4/17,124
Japan/Muroran,42.31166667,140.9752778,39.89,2018,5/1/18,121
Japan/Muroran,42.32361111,140.97,3,2018,5/1/18,121
Japan/Muroran,42.31166667,140.9752778,39.89,2019,5/4/19,124
Japan/Muroran,42.32361111,140.97,3,2019,5/4/19,124
Japan/Muroran,42.31166667,140.9752778,39.89,2020,5/5/20,126
Japan/Muroran,42.32361111,140.97,3,2020,5/5/20,126
Japan/Muroran,42.31166667,140.9752778,39.89,2021,5/4/21,124
Japan/Muroran,42.32361111,140.97,3,2021,5/4/21,124
Japan/Urakawa,42.1625,142.7769444,36.74,1953,5/14/53,134
Japan/Urakawa,42.1625,142.7769444,36.74,1954,5/13/54,133
Japan/Urakawa,42.1625,142.7769444,36.74,1955,5/15/55,135
Japan/Urakawa,42.1625,142.7769444,36.74,1956,5/11/56,132
